#time,flux,flux_err
2.459968288693091366e+06,1.000502611855937252e+00,7.777288508272165064e-04
2.459968289329990745e+06,1.000290292313066987e+00,7.777253510901474586e-04
2.459968289966901299e+06,1.000721023219339534e+00,7.779654394353494734e-04
2.459968290603800677e+06,1.001255694157901166e+00,7.782243295702268981e-04
2.459968291240700055e+06,1.001828126297463539e+00,7.785248519879984369e-04
2.459968291877611075e+06,1.001618461380358038e+00,7.785352902535088489e-04
2.459968292514510453e+06,1.001559432139236261e+00,7.785820542999262028e-04
2.459968293151432648e+06,1.001381972692225508e+00,7.786241430897361364e-04
2.459968293788320385e+06,1.001142287167827272e+00,7.785865636257682928e-04
2.459968294425231405e+06,1.000783418230943189e+00,7.785177654071789898e-04
2.459968295062130783e+06,1.000590503551818333e+00,7.785439624207200803e-04
2.459968295699030161e+06,1.000872629339704556e+00,7.787109984636891727e-04
2.459968296335952822e+06,1.000356420312073835e+00,7.785835424035455902e-04
2.459968296972840093e+06,1.000807138853645251e+00,7.787780351887677423e-04
2.459968297609751578e+06,1.000218128860493660e+00,7.786309982551925827e-04
2.459968298246650491e+06,1.000333154746040787e+00,7.787194408351185001e-04
2.459968298883561511e+06,1.000130571709201499e+00,7.787487867398415736e-04
2.459968299520460889e+06,1.000499857596656605e+00,7.789262155716956829e-04
2.459968300157371443e+06,1.000261815746696925e+00,7.789249503773471982e-04
2.459968300794270821e+06,1.000045799840350913e+00,7.789029614535933257e-04
2.459968301431170199e+06,9.998738044458691521e-01,7.789105630125368277e-04
2.459968302068081219e+06,9.996186039950892832e-01,7.789015572470088739e-04
2.459968302704980131e+06,9.999023368678854329e-01,7.790687038546395592e-04
2.459968303341891151e+06,9.997695998611417778e-01,7.790949259629320134e-04
2.459968303978790529e+06,1.000180583516132149e+00,7.792994070247969036e-04
2.459968304615701083e+06,1.000273379168885368e+00,7.793832305670000916e-04
2.459968305252600927e+06,1.000436006173182735e+00,7.795011546019606176e-04
2.459968305889511481e+06,1.000225963429243858e+00,7.794818747968851585e-04
2.459968306526422501e+06,9.999776326217256761e-01,7.794058004116290617e-04
2.459968307163310237e+06,9.998869525356814947e-01,7.794088999796319316e-04
2.459968307800221257e+06,9.995994843425921594e-01,7.793361702566125671e-04
2.459968308437120635e+06,9.993868331534503380e-01,7.792911323378259088e-04
2.459968309074042831e+06,9.995912484500217854e-01,7.794201001155936191e-04
2.459968309710941743e+06,9.994194885277428719e-01,7.794027623182340396e-04
2.459968310347853228e+06,1.000098413815060816e+00,7.796333225190194742e-04
2.459968310984752607e+06,9.995357561502850041e-01,7.794312409245391336e-04
2.459968311621663161e+06,1.000334579024409809e+00,7.797497689504195514e-04
2.459968332639501896e+06,9.995522589211190967e-01,7.867102170157774538e-04
2.459968333276412915e+06,1.000228635884458095e+00,7.860324740974955135e-04
2.459968333913311828e+06,1.000082663704677799e+00,7.845480808163292526e-04
2.459968334550211206e+06,1.000100102961917203e+00,7.834969807964706863e-04
2.459968335187122226e+06,1.001573542373425552e+00,7.833012910488100803e-04
2.459968335824021138e+06,1.001004030296550829e+00,7.823719233575502719e-04
2.459968336460932624e+06,1.000846652806562931e+00,7.816522783676277527e-04
2.459968337097831536e+06,1.001724493492762491e+00,7.813004286670096211e-04
2.459968337734742090e+06,1.000258034689299302e+00,7.801079842752743935e-04
2.459968338371641468e+06,1.000188418052675443e+00,7.794849909214117585e-04
2.459968339008541312e+06,1.000026035702180849e+00,7.789183555200112968e-04
2.459968339645451866e+06,1.000216008302312165e+00,7.785910538363275670e-04
2.459968340282350779e+06,1.000076458092951093e+00,7.782353466708745752e-04
2.459968340919261798e+06,9.999312767876356034e-01,7.778656367933506691e-04
2.459968341556161176e+06,9.999315745912147335e-01,7.776119207534900463e-04
2.459968342193072196e+06,9.998052845507083841e-01,7.772980562814629400e-04
2.459968342829971109e+06,1.000142015982492749e+00,7.772328859178965392e-04
